
Generated at: 2021/01/21 14:11:58
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-422a
hsa-miR-150-5p
hsa-miR-378
hsa-miR-182-5p
hsa-miR-21-5p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (8256) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
JARID2,Q92833,,hsa-miR-155-5p,0.926289751431805,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
TAB2,Q9NYJ8,,hsa-miR-155-5p,0.926268881211582,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
EIF3J,O75822,,hsa-miR-221-3p,0.926105612051358,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CELF1,Q92879,,hsa-miR-182-5p,0.926030602612081,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetScan
ADGRG2,Q8IZP9,,hsa-miR-21-5p,0.924689069086954,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetScan
SGMS1,Q86VZ5,,hsa-miR-182-5p,0.924126137740972,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
NOVA1,P51513,,hsa-miR-155-5p,0.923749657757667,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
CITED2,Q99967,,hsa-miR-182-5p,0.923547585128191,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
NAP1L5,Q96NT1,,hsa-miR-221-3p,0.923503938144504,22,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
VAPB,O95292,,hsa-miR-222-3p,0.923260281437054,21,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
NAP1L5,Q96NT1,,hsa-miR-222-3p,0.923180409396423,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
LSM14A,Q8ND56,,hsa-miR-182-5p,0.922755565936205,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
KHDRBS2,Q5VWX1,,hsa-miR-221-3p,0.922557895755271,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
KHDRBS2,Q5VWX1,,hsa-miR-222-3p,0.922482571609662,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CBFA2T3,O75081,,hsa-miR-182-5p,0.922371201034137,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
EIF3J,O75822,,hsa-miR-222-3p,0.922341119874398,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
DCUN1D1,Q96GG9,,hsa-miR-182-5p,0.921889713011297,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
JAZF1,Q86VZ6,,hsa-miR-182-5p,0.921067309009835,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CD2AP,Q9Y5K6,,hsa-miR-182-5p,0.920844218235269,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PITA|RepTar|TargetRank|TargetScan
SOX5,P35711,,hsa-miR-21-5p,0.920678106239089,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
WDR47,O94967,,hsa-miR-182-5p,0.920191779755834,23,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|PITA|RepTar|RNA22|RNAhybrid|TargetScan
VGLL4,Q14135,,hsa-miR-222-3p,0.919991586653495,22,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PAFAH1B1,P43034,,hsa-miR-182-5p,0.919730336865377,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
STAG2,Q8N3U4,,hsa-miR-21-5p,0.919453695215875,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
KBTBD2,Q8IY47,,hsa-miR-155-5p,0.919411858922402,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
MIER3,Q7Z3K6,,hsa-miR-221-3p,0.919146647258881,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
MIER3,Q7Z3K6,,hsa-miR-222-3p,0.918956418254146,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FNDC3A,Q9Y2H6,,hsa-miR-221-3p,0.91882827345275,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ARHGEF7,Q14155,,hsa-miR-182-5p,0.918826368975917,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank
ARHGEF3,Q9NR81,,hsa-miR-182-5p,0.918736712636588,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
INSIG1,O15503,,hsa-miR-182-5p,0.91865344588286,23,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
KRIT1,O00522,,hsa-miR-21-5p,0.918320527171456,22,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetScan
PLEKHA1,Q9HB21,,hsa-miR-21-5p,0.917617234240606,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
BACH2,Q9BYV9,,hsa-miR-182-5p,0.917441295982402,24,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
PHF2,O75151,,hsa-miR-221-3p,0.916930326937736,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
BCL2,P10415,,hsa-miR-182-5p,0.916780169913227,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PicTar|RepTar|TargetRank|TargetScan
FNDC3B,Q53EP0,,hsa-miR-182-5p,0.916137316999975,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
IRX5,P78411,,hsa-miR-222-3p,0.915948411204839,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
RALGAPA1,Q6GYQ0,,hsa-miR-221-3p,0.915871609855955,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
GNAQ,P50148,,hsa-miR-182-5p,0.915693326871973,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|TargetRank|TargetScan
ACVR1,Q04771,,hsa-miR-182-5p,0.914654989943951,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
DAZAP2,Q15038,,hsa-miR-182-5p,0.914570259797541,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
EIF5,P55010,,hsa-miR-182-5p,0.914426145015346,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
MAPK10,P53779,,hsa-miR-221-3p,0.914033215934914,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetScan
SCML2,Q9UQR0,,hsa-miR-21-5p,0.913759938832047,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
WWP1,Q9H0M0,,hsa-miR-21-5p,0.913133999305473,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetScan
MYB,P10242,,hsa-miR-150-5p,0.913093766125243,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
MYLIP,Q8WY64,,hsa-miR-221-3p,0.913058645010831,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FMR1,Q06787,,hsa-miR-222-3p,0.912754118961809,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
JMJD1C,Q15652,,hsa-miR-182-5p,0.912399093534686,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FBXO11,Q86XK2,,hsa-miR-155-5p,0.91221247726865,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
AEBP2,Q6ZN18,,hsa-miR-182-5p,0.911809705382829,21,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ELF2,Q15723,,hsa-miR-21-5p,0.91135955559439,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
IGF1R,P08069,,hsa-miR-182-5p,0.911238944266483,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ISL1,P61371,,hsa-miR-182-5p,0.910874612874268,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
MYLIP,Q8WY64,,hsa-miR-222-3p,0.910666029730543,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ZC3H15,Q8WU90,,hsa-miR-182-5p,0.910483333085382,20,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
IRX5,P78411,,hsa-miR-221-3p,0.910471782696346,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
MAK,P20794,,hsa-miR-182-5p,0.910469826849372,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CHD7,Q9P2D1,,hsa-miR-21-5p,0.910434244695314,22,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
YOD1,Q5VVQ6,,hsa-miR-21-5p,0.910341464357767,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RNA22|TargetRank|TargetScan
PRKACB,P22694,,hsa-miR-182-5p,0.910282420997125,23,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PITA|RNA22|RNAhybrid|TargetRank|TargetScan
MAGI1,Q96QZ7,,hsa-miR-182-5p,0.910225396733073,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
PCMT1,P22061,,hsa-miR-182-5p,0.90952728972431,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
DYNC1I1,O14576,,hsa-miR-155-5p,0.908139679446101,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
VCL,P18206,,hsa-miR-182-5p,0.907768656623638,19,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
GID4,Q8IVV7,,hsa-miR-21-5p,0.906898654390272,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|PITA|RNAhybrid|TargetRank|TargetScan
KIAA1217,Q5T5P2,,hsa-miR-182-5p,0.906419934972438,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
IRF2,P14316,,hsa-miR-222-3p,0.905863825783215,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
ARID2,Q68CP9,,hsa-miR-155-5p,0.905557441754414,19,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
RAC1,P63000,,hsa-miR-182-5p,0.905224389748759,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
KRAS,P01116,,hsa-miR-155-5p,0.905168877110667,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
PCDH18,Q9HCL0,,hsa-miR-182-5p,0.905163813565425,20,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
KDM2B,Q8NHM5,,hsa-miR-182-5p,0.905039290827237,21,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
TMCC1,O94876,,hsa-miR-221-3p,0.904617698047937,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|TargetRank|TargetScan
ZNF652,Q9Y2D9,,hsa-miR-155-5p,0.904318423129213,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
KPNA4,O00629,,hsa-miR-155-5p,0.904299452144796,17,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|PicTar|TargetScan
PALLD,Q8WX93,,hsa-miR-182-5p,0.904197769352612,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PDCD10,Q9BUL8,,hsa-miR-222-3p,0.903750096462424,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FMR1,Q06787,,hsa-miR-221-3p,0.90367153542004,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
RPS6KA3,P51812,,hsa-miR-155-5p,0.903447209462359,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
