
Generated at: 2021/04/04 17:38:27
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - GADD45G
FADS2
P4HA1
SOCS2
FOSB
TRHDE
ME1
RTP3
PHLDA1
IL1RN
IP6K3
CEBPD
SDC4
PEG10
TMEM154
IGFBP2
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
IP6K3,Q96PC2,,hsa-miR-298,0.432807696926679,13,Very High,DIANA|ElMMo3|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetSpy
ME1,P48163,,hsa-miR-369-3p,0.432653229313496,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-3163,0.4324585554553,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-302d-3p,0.431425927834424,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-1324,0.431219757975244,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetSpy
PEG10,Q86TG7,,hsa-miR-197-3p,0.431211054796294,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|miRTar2GO|PITA|RepTar
PHLDA1,Q8WV24,,hsa-miR-200b-3p,0.431176995986643,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar
PHLDA1,Q8WV24,,hsa-miR-616-5p,0.430838558670747,10,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar
FOSB,P53539,,hsa-miR-184,0.429937719750119,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-548d-3p,0.429175901379772,9,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank
PEG10,Q86TG7,,hsa-miR-497-5p,0.428125773898711,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RepTar
PEG10,Q86TG7,,hsa-miR-299-3p,0.427998128407541,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-1290,0.427963023321276,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
PHLDA1,Q8WV24,,hsa-miR-142-5p,0.427513662890014,10,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|TargetScan
SDC4,P31431,,hsa-miR-548k,0.427440563110315,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-520c-3p,0.426808564101938,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-429,0.426747664107158,13,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetSpy
PEG10,Q86TG7,,hsa-miR-507,0.426676170197065,13,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|MultiMiTar|RepTar|RNAhybrid
SOCS2,O14508,,hsa-miR-181c-5p,0.425282490245803,9,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|MirAncesTar|MirMAP|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-519a-3p,0.425047765769659,9,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
SOCS2,O14508,,hsa-miR-196b-5p,0.424882533387935,9,Very High,BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|mirCoX|MirMAP|RNAhybrid|TargetScan
SDC4,P31431,,hsa-miR-637,0.424525691923436,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-765,0.423558179343278,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-140-5p,0.422635029557561,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetSpy
FOSB,P53539,,hsa-miR-449a,0.422566127104436,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
PHLDA1,Q8WV24,,hsa-miR-648,0.422377308883294,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar
TRHDE,Q9UKU6,,hsa-miR-16-5p,0.422279569549173,8,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|MBStar|MirAncesTar|miRcode|MultiMiTar
SOCS2,O14508,,hsa-miR-196a-5p,0.422085123958461,9,Very High,BCmicrO|BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|MirMAP|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-644a,0.421764610211219,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|RepTar|TargetRank
SDC4,P31431,,hsa-miR-142-3p,0.421416123239282,11,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
SOCS2,O14508,,hsa-miR-130a-3p,0.421278535267017,9,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetScan
SDC4,P31431,,hsa-miR-769-3p,0.421245460413802,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-199a-3p,0.421172767478832,11,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|RepTar
GADD45G,O95257,,hsa-miR-127-3p,0.42099552487631,13,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT
SOCS2,O14508,,hsa-miR-130b-3p,0.420791223664088,9,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetScan
TMEM154,Q6P9G4,,hsa-miR-375,0.419491829663138,10,Very High,BCmicrO|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|RNAhybrid|TargetSpy
PEG10,Q86TG7,,hsa-miR-633,0.419241336729652,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|TargetRank
TMEM154,Q6P9G4,,hsa-miR-384,0.418934261813682,12,Very High,ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
IP6K3,Q96PC2,,hsa-miR-346,0.418897067887593,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
IP6K3,Q96PC2,,hsa-miR-210-3p,0.418720101086586,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
SOCS2,O14508,,hsa-miR-511-5p,0.418321179097743,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-637,0.418048080884154,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-200c-3p,0.416820246515171,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar
FOSB,P53539,,hsa-miR-370-3p,0.416576582647153,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MultiMiTar|PACCMIT|RNAhybrid|TargetScan
TMEM154,Q6P9G4,,hsa-miR-376c-3p,0.416301046136794,13,Very High,BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|PACCMIT|RepTar|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-449b-5p,0.416293999885068,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-302d-3p,0.415716332513157,8,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RepTar
PEG10,Q86TG7,,hsa-miR-574-5p,0.415709452747058,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-383-5p,0.415604431665033,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-195-5p,0.415445456017769,8,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|MBStar|MirAncesTar|miRcode|MultiMiTar
PHLDA1,Q8WV24,,hsa-miR-613,0.415342482796886,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar|TargetSpy
PEG10,Q86TG7,,hsa-miR-607,0.414822561450661,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
FOSB,P53539,,hsa-miR-575,0.413704618043684,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-1236-3p,0.413549361068847,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
IP6K3,Q96PC2,,hsa-miR-495-3p,0.413490974127847,8,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|MirMAP|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-106a-5p,0.413475065221608,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-576-5p,0.413268044583937,11,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-3148,0.413002873604374,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar
SOCS2,O14508,,hsa-miR-875-5p,0.412824033317281,10,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetScan|TargetSpy
SDC4,P31431,,hsa-miR-936,0.412447188585907,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
FOSB,P53539,,hsa-miR-298,0.411881851288915,13,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetSpy
SOCS2,O14508,,hsa-miR-363-3p,0.411615597449462,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-135a-5p,0.411412016042181,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RepTar
PEG10,Q86TG7,,hsa-miR-580-3p,0.411236254112435,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
SOCS2,O14508,,hsa-miR-587,0.410796915799555,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetSpy
PEG10,Q86TG7,,hsa-miR-525-5p,0.410159776652521,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-650,0.410058422814661,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-143-3p,0.409996213105469,9,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRcode|mirCoX|miRTar2GO|MultiMiTar|RepTar
SOCS2,O14508,,hsa-miR-181d-5p,0.409674346742351,9,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|MirAncesTar|MirMAP|RNAhybrid|TargetScan
PHLDA1,Q8WV24,,hsa-miR-548l,0.409197497172912,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|RepTar|TargetSpy
FOSB,P53539,,hsa-miR-542-5p,0.408663298926962,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
SDC4,P31431,,hsa-miR-18a-5p,0.408616659641573,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
IL1RN,P18510,,hsa-miR-650,0.408458261230715,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-34c-5p,0.407706029260562,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
ME1,P48163,,hsa-miR-376c-3p,0.407603741389743,11,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
IP6K3,Q96PC2,,hsa-miR-331-3p,0.407337447451647,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
TMEM154,Q6P9G4,,hsa-miR-519a-3p,0.407137807738228,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-150-5p,0.407061889678056,10,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|TargetScan
PEG10,Q86TG7,,hsa-miR-520c-3p,0.406967638755803,8,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RepTar
ME1,P48163,,hsa-miR-374b-5p,0.406561251689216,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-147a,0.405938371812662,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|MultiMiTar|RepTar
SOCS2,O14508,,hsa-miR-16-5p,0.405636915681468,11,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|microrna.org|MirAncesTar|mirbase|MirMAP|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-448,0.405446223495161,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-1184,0.405159860452135,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-219a-2-3p,0.404610218523199,11,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|TargetRank
FOSB,P53539,,hsa-miR-450b-3p,0.404515948100184,13,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetSpy
PEG10,Q86TG7,,hsa-miR-1243,0.404086232495848,13,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetSpy
IP6K3,Q96PC2,,hsa-miR-625-5p,0.403920973874097,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-641,0.403617443124978,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetSpy
IP6K3,Q96PC2,,hsa-miR-103a-3p,0.403599321568372,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
SDC4,P31431,,hsa-miR-18b-5p,0.403433377951279,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-331-5p,0.403347776838136,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
TRHDE,Q9UKU6,,hsa-miR-4500,0.403328259440262,6,Very High,DIANA|MBStar|miRcode|MirMAP|Mirza-G|TargetScan
PHLDA1,Q8WV24,,hsa-miR-383-5p,0.402707582804448,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar
PEG10,Q86TG7,,hsa-miR-1236-3p,0.402373111730468,11,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|MirSNP|miRTar2GO|RepTar
IGFBP2,P18065,,hsa-miR-513a-3p,0.402033330842491,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid
FOSB,P53539,,hsa-miR-769-3p,0.401586951910361,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-940,0.401423853645729,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-1244,0.401220219472497,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-511-5p,0.401114587786286,11,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
P4HA1,P13674,,hsa-miR-383-5p,0.401032268062624,10,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MBStar|MirAncesTar|mirbase|miRcode|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-373-3p,0.400677041894432,8,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RNAhybrid
FOSB,P53539,,hsa-miR-103a-3p,0.400664387988748,9,Very High,BCmicrO|BiTargeting|MAMI|MirAncesTar|miRcode|MirMAP|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-708-5p,0.400540862582088,10,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|PITA|RepTar
PHLDA1,Q8WV24,,hsa-miR-361-5p,0.400455691936718,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetSpy
SOCS2,O14508,,hsa-miR-890,0.399935699039476,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetSpy
SDC4,P31431,,hsa-miR-205-5p,0.399776918579679,11,Very High,CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-936,0.399757814591511,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetSpy
SOCS2,O14508,,hsa-miR-454-3p,0.399473138734945,9,Very High,BCmicrO|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetScan
IL1RN,P18510,,hsa-miR-515-5p,0.399064329583634,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|PITA|RNAhybrid
SOCS2,O14508,,hsa-miR-367-3p,0.39867732551586,11,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNAhybrid
SOCS2,O14508,,hsa-miR-1299,0.39781877141636,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-152-3p,0.397370856899861,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RepTar|TargetRank
SDC4,P31431,,hsa-miR-31-5p,0.397268416056948,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-520b,0.396786210863187,12,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-20a-5p,0.396511014591663,8,Very High,CoMeTa|MBStar|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-520d-3p,0.396419425490875,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-4789-5p,0.396310085101278,8,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
FOSB,P53539,,hsa-miR-410-3p,0.396274459742297,10,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetScan
ME1,P48163,,hsa-miR-214-3p,0.396128388074743,9,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-526b-5p,0.395899669821694,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar
PEG10,Q86TG7,,hsa-miR-323a-5p,0.395363633193272,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
