
Generated at: 2021/03/17 09:54:01
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-150-5p
hsa-miR-200b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-10a-5p
hsa-miR-200c-3p
hsa-miR-940
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-141-3p
hsa-miR-551b-3p
hsa-miR-1234-3p
Minimum Score   - Very High


Results (19222) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
NAP1L5,Q96NT1,,hsa-miR-221-3p,0.923503938144504,22,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
YWHAG,P61981,,hsa-miR-200a-3p,0.923298255718826,20,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|TargetRank|TargetScan
VAPB,O95292,,hsa-miR-222-3p,0.923260281437054,21,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
NAP1L5,Q96NT1,,hsa-miR-222-3p,0.923180409396423,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
KHDRBS2,Q5VWX1,,hsa-miR-221-3p,0.922557895755271,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FEZ2,Q9UHY8,,hsa-miR-200b-3p,0.922543228301475,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
KHDRBS2,Q5VWX1,,hsa-miR-222-3p,0.922482571609662,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
EIF3J,O75822,,hsa-miR-222-3p,0.922341119874398,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ATXN1,P54253,,hsa-miR-141-3p,0.922194225055456,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|MultiMiTar|RepTar|TargetRank|TargetScan
C1orf21,Q9H246,,hsa-miR-200a-3p,0.921644512438561,21,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNA22|TargetRank|TargetScan
VGLL4,Q14135,,hsa-miR-222-3p,0.919991586653495,22,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PGRMC2,O15173,,hsa-miR-200a-3p,0.919971038839051,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
KBTBD2,Q8IY47,,hsa-miR-155-5p,0.919411858922402,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
MIER3,Q7Z3K6,,hsa-miR-221-3p,0.919146647258881,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
MIER3,Q7Z3K6,,hsa-miR-222-3p,0.918956418254146,22,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FNDC3A,Q9Y2H6,,hsa-miR-221-3p,0.91882827345275,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CDK17,Q00537,,hsa-miR-200c-3p,0.918616775643015,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
CHD9,Q3L8U1,,hsa-miR-141-3p,0.918379598396925,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
ZEB1,P37275,,hsa-miR-200c-3p,0.91774624478501,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
CBX1,P83916,,hsa-miR-200a-3p,0.917170761193625,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetScan
PHF2,O75151,,hsa-miR-221-3p,0.916930326937736,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CTNND1,O60716,,hsa-miR-143-3p,0.91610641593339,21,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|PACCMIT|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
MAPRE1,Q15691,,hsa-miR-10a-5p,0.916079119759463,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
IRX5,P78411,,hsa-miR-222-3p,0.915948411204839,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
PPP2R2A,P63151,,hsa-miR-200a-3p,0.91591617530041,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetScan
RALGAPA1,Q6GYQ0,,hsa-miR-221-3p,0.915871609855955,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
MBNL1,Q9NR56,,hsa-miR-200a-3p,0.915815000833235,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
CDK17,Q00537,,hsa-miR-200b-3p,0.915427687983174,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
BRD3,Q15059,,hsa-miR-200a-3p,0.915404435430991,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
OTUD4,Q01804,,hsa-miR-143-3p,0.915120721474644,23,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ELMOD1,Q8N336,,hsa-miR-200a-3p,0.914637721168251,20,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
NOVA1,P51513,,hsa-miR-200c-3p,0.914581050841179,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
RBM24,Q9BX46,,hsa-miR-143-3p,0.914244451194252,22,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ZNF532,Q9HCE3,,hsa-miR-200c-3p,0.914096761781538,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
MAPK10,P53779,,hsa-miR-221-3p,0.914033215934914,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetScan
TOB1,P50616,,hsa-miR-200b-3p,0.913950292707765,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|TargetRank|TargetScan
GTF2H1,P32780,,hsa-miR-10a-5p,0.913405079247757,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
RARB,P10826,,hsa-miR-200a-3p,0.913301271598891,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
MYB,P10242,,hsa-miR-150-5p,0.913093766125243,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
MYLIP,Q8WY64,,hsa-miR-221-3p,0.913058645010831,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FMR1,Q06787,,hsa-miR-222-3p,0.912754118961809,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
FBXO11,Q86XK2,,hsa-miR-155-5p,0.91221247726865,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
PPP2R5E,Q16537,,hsa-miR-200c-3p,0.91211096144299,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
PRKCE,Q02156,,hsa-miR-200a-3p,0.911889394670299,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
PLAG1,Q6DJT9,,hsa-miR-141-3p,0.91114905001918,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
GIGYF2,Q6Y7W6,,hsa-miR-143-3p,0.910744182970879,25,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
MYLIP,Q8WY64,,hsa-miR-222-3p,0.910666029730543,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
IRX5,P78411,,hsa-miR-221-3p,0.910471782696346,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
IRS2,Q9Y4H2,,hsa-miR-200a-3p,0.910191147899247,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|TargetRank|TargetScan
EPS8,Q12929,,hsa-miR-200c-3p,0.908983804610131,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
EPS8,Q12929,,hsa-miR-200b-3p,0.908798003220452,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
EXOC5,O00471,,hsa-miR-141-3p,0.908361271385294,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
DYNC1I1,O14576,,hsa-miR-155-5p,0.908139679446101,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
ZEB2,O60315,,hsa-miR-141-3p,0.908007902522196,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
ATP6V1B2,P21281,,hsa-miR-200a-3p,0.907970058624102,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetScan
TFRC,P02786,,hsa-miR-141-3p,0.907733560251683,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
IGFBP5,P24593,,hsa-miR-143-3p,0.907368523036027,19,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|TargetRank|TargetScan
TRAPPC8,Q9Y2L5,,hsa-miR-143-3p,0.906897282365039,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
PHF6,Q8IWS0,,hsa-miR-143-3p,0.906858696078854,22,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
YPEL5,P62699,,hsa-miR-200a-3p,0.906841458575421,20,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
DAZAP1,Q96EP5,,hsa-miR-10a-5p,0.906827584936783,19,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
SEMA6A,Q9H2E6,,hsa-miR-200a-3p,0.906758323216143,21,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
SMNDC1,O75940,,hsa-miR-143-3p,0.90639134319622,22,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
DEK,P35659,,hsa-miR-200a-3p,0.906188938817124,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
IRF2,P14316,,hsa-miR-222-3p,0.905863825783215,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetRank|TargetScan
YAF2,Q8IY57,,hsa-miR-200a-3p,0.90566277760093,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
SOX5,P35711,,hsa-miR-200a-3p,0.905604353892377,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ARID2,Q68CP9,,hsa-miR-155-5p,0.905557441754414,19,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
CHD9,Q3L8U1,,hsa-miR-200a-3p,0.905525177997798,21,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PTPRG,P23470,,hsa-miR-200a-3p,0.905516789986808,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
ELAVL2,Q12926,,hsa-miR-141-3p,0.905453943677229,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
DDX5,P17844,,hsa-miR-200a-3p,0.905440901810242,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
KRAS,P01116,,hsa-miR-155-5p,0.905168877110667,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PicTar|RepTar|RNAhybrid|TargetScan
TMCC1,O94876,,hsa-miR-221-3p,0.904617698047937,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PicTar|RepTar|TargetRank|TargetScan
ZNF652,Q9Y2D9,,hsa-miR-155-5p,0.904318423129213,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
KPNA4,O00629,,hsa-miR-155-5p,0.904299452144796,17,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|PicTar|TargetScan
ATP6V1A,P38606,,hsa-miR-143-3p,0.904245701020929,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|TargetRank|TargetScan
PDCD10,Q9BUL8,,hsa-miR-222-3p,0.903750096462424,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
FMR1,Q06787,,hsa-miR-221-3p,0.90367153542004,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
FN1,P02751,,hsa-miR-200c-3p,0.903623426651962,21,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
ATXN7,O15265,,hsa-miR-200a-3p,0.903455409502487,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
RPS6KA3,P51812,,hsa-miR-155-5p,0.903447209462359,20,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
