
Generated at: 2021/03/22 11:54:51
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - PHLDA1
KLF4
IER3
ZFP36
IGFBP2
SYT7
IRS2
MYC
DUSP10
NR4A1
GPAM
IL1RN
P4HA1
MAMDC4
CYR61
MAFF
SIK1
ATF3
EGR1
LRRC31
KLF6
SDC4
UBD
FMO1
JUNB
JUN
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (2)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
ATF3,P18847,,hsa-miR-661,0.532440684352271,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
EGR1,P18146,,hsa-miR-877-5p,0.531484551664298,14,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank
CYR61,O00622,,hsa-miR-587,0.531423354562097,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetSpy
SIK1,P57059,,hsa-miR-520f-3p,0.530972782705821,11,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|TargetScan
GPAM,Q9HCL2,,hsa-miR-93-5p,0.530820322208645,11,Very High,BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|TargetRank
SIK1,P57059,,hsa-miR-33b-5p,0.530153005615445,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetScan
SYT7,O43581,,hsa-miR-583,0.529435801475268,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetSpy
SDC4,P31431,,hsa-miR-548d-3p,0.528942761513194,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
KLF6,Q99612,,hsa-miR-509-3p,0.52832923514516,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
CYR61,O00622,,hsa-miR-519e-5p,0.527685212386163,13,Very High,DIANA|MBStar|MAMI|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid
ATF3,P18847,,hsa-miR-135b-5p,0.527526848302859,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNA22|RNAhybrid
JUN,P05412,,hsa-miR-203a-3p,0.527179187093939,14,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-105-5p,0.526895445457814,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-548a-3p,0.525841565195243,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|TargetRank|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-3143,0.525820008404786,12,Very High,Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar
EGR1,P18146,,hsa-miR-655-3p,0.525729341740922,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
LRRC31,Q6UY01,,hsa-miR-23a-3p,0.525437857419629,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetRank|TargetScan
KLF6,Q99612,,hsa-miR-4263,0.525344780150954,12,Very High,BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
NR4A1,P22736,,hsa-miR-15b-5p,0.525243958701303,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-3681-3p,0.524749755951785,9,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|TargetScan
LRRC31,Q6UY01,,hsa-miR-31-5p,0.524159704540105,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-150-5p,0.523805825852789,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|TargetRank|TargetScan
MAFF,Q9ULX9,,hsa-miR-224-5p,0.523112535711493,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ATF3,P18847,,hsa-miR-155-5p,0.52281718031962,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-300,0.522613123815019,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-363-3p,0.522401028276273,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
PHLDA1,Q8WV24,,hsa-miR-501-5p,0.522350962905545,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|TargetSpy
KLF6,Q99612,,hsa-miR-3163,0.522007157986496,9,Very High,Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-20a-5p,0.521273224880599,13,Very High,BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
PHLDA1,Q8WV24,,hsa-miR-586,0.520464563694187,14,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetSpy
CYR61,O00622,,hsa-miR-4262,0.519610314648402,12,Very High,BiTargeting|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
SYT7,O43581,,hsa-miR-527,0.519578575673734,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-582-5p,0.519071484665951,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetScan
PHLDA1,Q8WV24,,hsa-miR-875-3p,0.518947870301706,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|TargetSpy
MAFF,Q9ULX9,,hsa-miR-939-5p,0.518590640417265,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-606,0.517576317534378,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|TargetSpy
FMO1,Q01740,,hsa-miR-512-3p,0.51674414364046,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RNA22|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-532-3p,0.516465503275156,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|TargetRank|TargetSpy
EGR1,P18146,,hsa-miR-518c-3p,0.516340475712475,12,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-3658,0.516178367925129,10,Very High,BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G
EGR1,P18146,,hsa-miR-3613-3p,0.516152096682521,10,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-559,0.51555352396872,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank|TargetSpy
SYT7,O43581,,hsa-miR-556-3p,0.515422000539437,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|PACCMIT|RNAhybrid|TargetRank|TargetSpy
KLF4,O43474,,hsa-miR-613,0.515114626191877,11,Very High,BCmicrO|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|RepTar|RNAhybrid|TargetScan
EGR1,P18146,,hsa-miR-518d-3p,0.514340252264989,13,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-548k,0.514302826102806,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-513a-3p,0.513923243871789,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-206,0.51379644843279,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-4500,0.513191577007425,10,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|TargetScan
IER3,P46695,,hsa-miR-27b-3p,0.513030334285175,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetScan
JUNB,P17275,,hsa-miR-199a-5p,0.512446185038519,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|RNAhybrid|TargetScan
IRS2,Q9Y4H2,,hsa-miR-877-5p,0.512085867610504,14,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|PITA|RepTar|TargetRank
GPAM,Q9HCL2,,hsa-miR-519a-3p,0.511937742520339,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar
PHLDA1,Q8WV24,,hsa-miR-32-5p,0.511899520168851,12,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
IRS2,Q9Y4H2,,hsa-miR-338-3p,0.511073725487785,12,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar
DUSP10,Q9Y6W6,,hsa-miR-181d-5p,0.510933059821759,11,Very High,BCmicrO|CoMeTa|Cupid|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
SIK1,P57059,,hsa-miR-124-3p,0.51088820114844,11,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar
GPAM,Q9HCL2,,hsa-miR-671-5p,0.510777470788233,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|PITA|RepTar|TargetRank|TargetSpy
LRRC31,Q6UY01,,hsa-miR-190a-5p,0.510106592750569,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|RepTar|RNAhybrid
ZFP36,P26651,,hsa-miR-300,0.50968543974862,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-107,0.509139542300498,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetSpy
JUNB,P17275,,hsa-miR-656-3p,0.509017361315503,12,Very High,CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-106b-5p,0.508952854246222,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|TargetRank
KLF4,O43474,,hsa-miR-142-3p,0.508852715355176,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNAhybrid
JUN,P05412,,hsa-miR-580-3p,0.508112573289254,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-548c-3p,0.507899258613156,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|TargetSpy
IL1RN,P18510,,hsa-miR-377-3p,0.507314165791367,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
IRS2,Q9Y4H2,,hsa-miR-155-5p,0.507037295122533,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G
GPAM,Q9HCL2,,hsa-miR-183-5p,0.50655077343099,13,Very High,BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar
GPAM,Q9HCL2,,hsa-miR-944,0.506381171611777,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
MYC,P01106,,hsa-miR-548c-3p,0.505743451264241,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-23b-3p,0.505484199319648,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetScan
MAFF,Q9ULX9,,hsa-miR-152-3p,0.505260844924583,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-641,0.505123891076095,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-92a-3p,0.504992405140087,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
PHLDA1,Q8WV24,,hsa-miR-367-3p,0.504632262431402,13,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
SDC4,P31431,,hsa-miR-506-3p,0.504009868985538,13,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
NR4A1,P22736,,hsa-miR-506-3p,0.502798258411118,11,Very High,CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|PACCMIT|RepTar|RNAhybrid
SYT7,O43581,,hsa-miR-331-3p,0.502761573207682,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
DUSP10,Q9Y6W6,,hsa-miR-1252-5p,0.501870779635952,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-586,0.501857948080808,13,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank
IRS2,Q9Y4H2,,hsa-miR-129-5p,0.501626109065383,13,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|RepTar|TargetRank
MAFF,Q9ULX9,,hsa-miR-760,0.499033936559048,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
PHLDA1,Q8WV24,,hsa-miR-92b-3p,0.498749580361753,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
SDC4,P31431,,hsa-miR-548b-3p,0.4986706683027,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetSpy
GPAM,Q9HCL2,,hsa-miR-16-5p,0.49842266562185,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
SDC4,P31431,,hsa-miR-802,0.49819743791735,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan|TargetSpy
KLF6,Q99612,,hsa-miR-520d-5p,0.498075635875092,12,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-559,0.497652332577129,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
JUN,P05412,,hsa-miR-940,0.49761379594531,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetSpy
MAFF,Q9ULX9,,hsa-miR-1283,0.49755354712663,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|PACCMIT|RepTar|RNAhybrid|TargetSpy
ATF3,P18847,,hsa-miR-874-3p,0.49737633951637,14,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|RepTar|RNA22|RNAhybrid|TargetScan
SIK1,P57059,,hsa-miR-33a-5p,0.496297573218276,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank|TargetScan
SIK1,P57059,,hsa-miR-562,0.495620564197145,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
LRRC31,Q6UY01,,hsa-miR-1206,0.495545905283892,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetSpy
DUSP10,Q9Y6W6,,hsa-miR-382-5p,0.495442393228868,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RNA22|RNAhybrid|TargetRank
MYC,P01106,,hsa-miR-1827,0.495016630854756,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-4458,0.494875560085712,10,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|TargetScan
ZFP36,P26651,,hsa-miR-551b-3p,0.4941798998539,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetRank
DUSP10,Q9Y6W6,,hsa-miR-618,0.493411510232791,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetSpy
FMO1,Q01740,,hsa-miR-24-3p,0.492834052037499,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
EGR1,P18146,,hsa-miR-92a-3p,0.49271241309042,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
MYC,P01106,,hsa-miR-135a-5p,0.492568650240439,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid
KLF4,O43474,,hsa-miR-944,0.492202681489891,13,Very High,BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-200b-3p,0.492187619253756,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO
P4HA1,P13674,,hsa-miR-145-5p,0.4918923646133,11,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
PHLDA1,Q8WV24,,hsa-miR-1290,0.491888944742882,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-554,0.491262171601339,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank|TargetSpy
KLF4,O43474,,hsa-miR-591,0.491225913177897,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
KLF6,Q99612,,hsa-miR-323a-5p,0.490078997647142,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
IER3,P46695,,hsa-miR-342-3p,0.48925184019484,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
SYT7,O43581,,hsa-miR-129-5p,0.488698262607173,12,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|PITA|RNAhybrid|TargetRank|TargetScan
MYC,P01106,,hsa-miR-494-3p,0.48862340197155,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
JUN,P05412,,hsa-miR-1299,0.488255013793258,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetSpy
