ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8036357	0.1073	0.00092793	-3.56	-0.6989	-3.38e-01	ZNF790	zinc finger protein 790
8083709	0.1073	0.00093005	-3.56	-0.7009	-4.00e-01	SMC4	structural maintenance of chromosomes 4
8003953	0.1073	0.00093236	3.56	-0.703	3.63e-01	PSMB6	proteasome subunit beta 6
7927745	0.1073	0.00093261	3.56	-0.7032	1.51e-01		
7900446	0.1073	0.00093637	3.56	-0.7066	1.84e-01	ZFP69	ZFP69 zinc finger protein
8146647	0.1073	0.00094447	3.56	-0.7139	4.17e-01		
7976755	0.1073	0.00094694	3.56	-0.7161	5.47e-01	SLC25A47	solute carrier family 25 member 47
8080001	0.1073	0.00094876	3.56	-0.7177	2.53e-01	HEMK1	HemK methyltransferase family member 1
8032804	0.1073	0.0009539	3.55	-0.7223	3.65e-01	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2
8132690	0.1073	0.00095574	-3.55	-0.7239	-4.00e-01		
8139482	0.1073	0.00095595	3.55	-0.7241	5.53e-01	SNORA5A	small nucleolar RNA, H/ACA box 5A
7964937	0.1073	0.00095739	-3.55	-0.7254	-3.88e-01	ZFC3H1	zinc finger C3H1-type containing
8024660	0.1073	0.00095876	3.55	-0.7266	3.29e-01	HMG20B	high mobility group 20B
8040488	0.1073	0.00096395	3.55	-0.7312	2.15e-01		
7974255	0.1073	0.00096452	-3.55	-0.7317	-5.15e-01		
8022424	0.1073	0.00096962	-3.55	-0.7362	-4.17e-01	NF1	neurofibromin 1
7953218	0.1073	0.00097517	-3.55	-0.741	-1.87e-01	RAD51AP1	RAD51 associated protein 1
8077042	0.1073	0.00098427	3.54	-0.7489	3.96e-01	SBF1	SET binding factor 1
8155946	0.1073	0.00098696	-3.54	-0.7512	-3.56e-01	VPS13A	vacuolar protein sorting 13 homolog A
7945357	0.1073	0.0009879	3.54	-0.752	3.60e-01	SIRT3	sirtuin 3
8141526	0.1073	0.00098905	3.54	-0.753	2.54e-01	TSC22D4	TSC22 domain family member 4
8138224	0.1073	0.00099039	3.54	-0.7541	3.15e-01	NDUFA4	NDUFA4, mitochondrial complex associated
8127932	0.1073	0.00099632	3.54	-0.7592	2.36e-01	TBX18	T-box 18
8172333	0.1073	0.00099818	3.54	-0.7607	3.90e-01	CFP	complement factor properdin
7994939	0.1073	0.0009984	3.54	-0.7609	2.95e-01	RNF40	ring finger protein 40
8123651	0.1073	0.00100093	3.54	-0.7631	2.48e-01	TUBB2B	tubulin beta 2B class IIb
8165995	0.1073	0.00100104	-3.54	-0.7632	-3.84e-01	HCCS	holocytochrome c synthase
8024282	0.1073	0.00100432	3.54	-0.7659	2.83e-01	DAZAP1	DAZ associated protein 1
8067862	0.1073	0.00100654	-3.54	-0.7678	-4.14e-01	NF1	neurofibromin 1
8145047	0.1073	0.00100674	3.54	-0.768	3.26e-01	SFTPC	surfactant protein C
7915949	0.1073	0.00101018	3.53	-0.7709	2.36e-01	TRABD2B	TraB domain containing 2B
8064844	0.1073	0.00101749	-3.53	-0.777	-3.74e-01	PCNA	proliferating cell nuclear antigen
8056993	0.1073	0.00101987	-3.53	-0.7789	-3.39e-01		
8013860	0.1073	0.00102137	3.53	-0.7802	3.50e-01	MYO18A///TIAF1	myosin XVIIIA///TGFB1-induced anti-apoptotic factor 1
7945620	0.1073	0.00102754	3.53	-0.7853	3.73e-01	TOLLIP	toll interacting protein
7960052	0.1073	0.00103047	3.53	-0.7877	7.06e-01	SNORA49	small nucleolar RNA, H/ACA box 49
7904569	0.1073	0.00104381	-3.52	-0.7986	-2.40e-01	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
7985044	0.1073	0.00104557	-3.52	-0.8	-3.09e-01	UBE2Q2	ubiquitin conjugating enzyme E2 Q2
7897648	0.1073	0.00105014	3.52	-0.8037	3.09e-01	PEX14	peroxisomal biogenesis factor 14
7957167	0.1073	0.00105192	-3.52	-0.8051	-4.75e-01	TMEM19	transmembrane protein 19
8065403	0.1073	0.00105408	3.52	-0.8069	5.10e-01	CST3	cystatin C
8143759	0.1073	0.00105734	3.52	-0.8095	2.21e-01	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1
7970907	0.1073	0.00105874	-3.52	-0.8106	-4.47e-01	N4BP2L2	NEDD4 binding protein 2 like 2
8034084	0.1073	0.00105994	3.52	-0.8116	2.91e-01	AP1M2	adaptor related protein complex 1 mu 2 subunit
8032214	0.1073	0.0010718	3.51	-0.821	4.47e-01	GAMT	guanidinoacetate N-methyltransferase
7969241	0.1073	0.00107418	-3.51	-0.8229	-3.75e-01		
7921538	0.1073	0.0010746	3.51	-0.8232	2.53e-01	IGSF8	immunoglobulin superfamily member 8
8047213	0.1073	0.00107707	3.51	-0.8251	1.85e-01		
8095269	0.1073	0.00107813	-3.51	-0.826	-4.89e-01	POLR2B	RNA polymerase II subunit B
8162531	0.1073	0.00108042	3.51	-0.8278	3.42e-01		
7969792	0.1073	0.00108096	3.51	-0.8282	5.26e-01		
8097626	0.1073	0.0010826	3.51	-0.8295	2.80e-01	GUSBP5	glucuronidase, beta pseudogene 5
8049582	0.1073	0.00108512	3.51	-0.8314	2.87e-01	UBE2F-SCLY///SCLY	UBE2F-SCLY readthrough (NMD candidate)///selenocysteine lyase
8163733	0.1073	0.00109019	-3.51	-0.8354	-2.79e-01	CDK5RAP2	CDK5 regulatory subunit associated protein 2
8029894	0.1073	0.00109238	3.51	-0.8371	2.41e-01	CCDC9	coiled-coil domain containing 9
7914000	0.1073	0.00109273	3.51	-0.8374	1.21	NR0B2	nuclear receptor subfamily 0 group B member 2
7987572	0.1073	0.00109885	3.51	-0.8421	9.79e-01		
7948741	0.1073	0.00110934	3.50	-0.8501	5.31e-01	B3GAT3	beta-1,3-glucuronyltransferase 3
7941685	0.1073	0.00111252	3.50	-0.8525	2.70e-01	CCS	copper chaperone for superoxide dismutase
8016825	0.1073	0.00111793	-3.50	-0.8566	-3.38e-01	COX11	COX11, cytochrome c oxidase copper chaperone
8153609	0.1073	0.00112082	3.50	-0.8588	2.20e-01	PARP10	poly(ADP-ribose) polymerase family member 10
7937900	0.1073	0.00112252	3.50	-0.8601	3.40e-01	STIM1	stromal interaction molecule 1
8160857	0.1073	0.00112619	3.50	-0.8629	4.04e-01	SIGMAR1	sigma non-opioid intracellular receptor 1
8001147	0.1073	0.001128	3.50	-0.8642	5.26e-01	ISY1-RAB43///RAB43	ISY1-RAB43 readthrough///RAB43, member RAS oncogene family
7967900	0.1073	0.0011285	-3.50	-0.8646	-3.68e-01	ZMYM2	zinc finger MYM-type containing 2
8027793	0.1073	0.0011301	3.50	-0.8658	6.08e-01	LSR	lipolysis stimulated lipoprotein receptor
8000399	0.1073	0.00113049	3.50	-0.8661	2.08e-01	ZKSCAN2	zinc finger with KRAB and SCAN domains 2
8110399	0.1073	0.00113489	3.49	-0.8694	3.18e-01	B4GALT7	beta-1,4-galactosyltransferase 7
7995813	0.1073	0.00113496	3.49	-0.8694	3.64e-01	MT1DP	metallothionein 1D, pseudogene
8043585	0.1073	0.00114235	3.49	-0.8749	2.47e-01	CIAO1	cytosolic iron-sulfur assembly component 1
7989885	0.1073	0.00114277	-3.49	-0.8752	-4.77e-01	LOC646358///DNAJB14	DnaJ heat shock protein family (Hsp40) member B14 pseudogene///DnaJ heat shock protein family (Hsp40) member B14
7961532	0.1073	0.0011458	-3.49	-0.8775	-5.43e-01	ARHGDIB	Rho GDP dissociation inhibitor beta
8161509	0.1073	0.00115011	-3.49	-0.8807	-5.93e-01	FRG1JP///LOC283788	FSHD region gene 1 family member J, pseudogene///FSHD region gene 1 pseudogene
8007794	0.1073	0.00115301	-3.49	-0.8828	-3.64e-01	ARL17B///ARL17A///NBR2///NBR2	ADP ribosylation factor like GTPase 17B///ADP ribosylation factor like GTPase 17A///neighbor of BRCA1 gene 2 (non-protein coding)///neighbor of BRCA1 gene 2 (non-protein coding)
8001048	0.1073	0.00115439	3.49	-0.8838	3.06e-01	C16orf58	chromosome 16 open reading frame 58
8045736	0.1073	0.00115453	-3.49	-0.8839	-2.64e-01	FMNL2	formin like 2
7949948	0.1073	0.00115616	3.49	-0.8851	2.98e-01	C11orf24	chromosome 11 open reading frame 24
7942007	0.1073	0.00115932	3.49	-0.8874	4.07e-01	LRP5	LDL receptor related protein 5
8102214	0.1073	0.0011599	-3.49	-0.8878	-3.54e-01	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
7938592	0.1073	0.00116271	-3.49	-0.8899	-3.90e-01	FAR1	fatty acyl-CoA reductase 1
7910140	0.1073	0.00116327	3.49	-0.8903	1.82e-01		
8045804	0.1074	0.00117619	-3.48	-0.8996	-1.05		
7937404	0.1074	0.00118185	-3.48	-0.9037	-2.47e-01	LOC692247	uncharacterized LOC692247
7901229	0.1074	0.00118235	3.48	-0.9041	3.26e-01	FAAH	fatty acid amide hydrolase
8060416	0.1074	0.00118374	3.48	-0.905	2.56e-01		
8172654	0.1074	0.00118921	3.48	-0.9089	2.74e-01	USP27X-AS1	USP27X antisense RNA 1 (head to head)
8014882	0.1074	0.00119028	3.48	-0.9097	2.64e-01	MIEN1	migration and invasion enhancer 1
7963741	0.1074	0.00119155	3.48	-0.9106	2.82e-01	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1
7933947	0.1074	0.00119684	-3.48	-0.9144	-4.57e-01	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
7906146	0.1074	0.00120545	3.47	-0.9204	1.66e-01	TMEM79	transmembrane protein 79
7904999	0.1074	0.001206	-3.47	-0.9208	-3.00e-01	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
7951497	0.1074	0.00120716	-3.47	-0.9216	-3.20e-01	NPAT	nuclear protein, coactivator of histone transcription
7930818	0.1074	0.00121103	3.47	-0.9243	1.90e-01	ENO4	enolase family member 4
7982290	0.1074	0.00121639	-3.47	-0.9281	-2.98e-01		
8090772	0.1074	0.00121963	-3.47	-0.9303	-2.43e-01	TOPBP1	topoisomerase (DNA) II binding protein 1
7997489	0.1074	0.00122063	3.47	-0.931	7.42e-01	PLCG2	phospholipase C gamma 2
7995583	0.1075	0.00122546	-3.47	-0.9343	-3.58e-01	CHD9	chromodomain helicase DNA binding protein 9
8119357	0.1075	0.0012293	3.47	-0.937	3.18e-01	DAAM2	dishevelled associated activator of morphogenesis 2
8042337	0.1081	0.00124271	-3.46	-0.9462	-4.17e-01	ACTR2	ARP2 actin related protein 2 homolog
7943620	0.1081	0.00124348	-3.46	-0.9467	-4.62e-01	ATM	ATM serine/threonine kinase
8019765	0.1081	0.00125284	3.46	-0.953	2.03e-01	ARHGDIA	Rho GDP dissociation inhibitor alpha
7919412	0.1081	0.00125647	-3.46	-0.9555	-3.08e-01	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
7977203	0.1081	0.00126328	3.46	-0.96	6.31e-01	ASPG	asparaginase
8071951	0.1081	0.00126801	3.46	-0.9632	3.76e-01		
8093792	0.1081	0.00127252	3.45	-0.9662	7.64e-01	HGFAC	HGF activator
7970973	0.1081	0.00127491	-3.45	-0.9678	-4.71e-01		
8043820	0.1081	0.00127616	-3.45	-0.9686	-4.08e-01	UNC50	unc-50 inner nuclear membrane RNA binding protein
7972946	0.1081	0.00128862	3.45	-0.9768	3.10e-01	RASA3	RAS p21 protein activator 3
8148955	0.1081	0.00129339	3.45	-0.98	1.73e-01	C8orf33	chromosome 8 open reading frame 33
8066262	0.1081	0.00129475	3.45	-0.9809	3.99e-01	SNORA71D	small nucleolar RNA, H/ACA box 71D
8015366	0.1081	0.00130694	-3.45	-0.9888	-3.01e-01	KRT14	keratin 14
8133876	0.1081	0.00131109	-3.44	-0.9915	-7.50e-01	CD36	CD36 molecule
8080926	0.1081	0.00131236	-3.44	-0.9923	-5.66e-01	ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5
7957260	0.1081	0.00131599	-3.44	-0.9946	-5.04e-01	GLIPR1	GLI pathogenesis related 1
7944463	0.1081	0.0013173	3.44	-0.9955	2.43e-01	NLRX1	NLR family member X1
8108475	0.1081	0.00131979	-3.44	-0.997	-4.03e-01	IGIP	IgA inducing protein
8087825	0.1081	0.00132046	3.44	-0.9975	3.52e-01	ABHD14B	abhydrolase domain containing 14B
7904287	0.1081	0.00132986	-3.44	-1.0035	-2.56e-01	CD2	CD2 molecule
8058024	0.1081	0.00132987	-3.44	-1.0035	-3.79e-01	SF3B1	splicing factor 3b subunit 1
8002218	0.1081	0.00133345	3.44	-1.0057	4.88e-01	ESRP2	epithelial splicing regulatory protein 2
7942779	0.1081	0.0013335	-3.44	-1.0058	-5.59e-01		
8114593	0.1081	0.00134715	3.43	-1.0144	4.06e-01	APBB3	amyloid beta precursor protein binding family B member 3
7908863	0.1081	0.00135161	3.43	-1.0172	2.29e-01	MGAT4EP	MGAT4 family member E, pseudogene
8140085	0.1081	0.0013599	3.43	-1.0224	4.15e-01	MLXIPL	MLX interacting protein like
8114780	0.1081	0.00136346	3.43	-1.0246	2.82e-01	PCDH12	protocadherin 12
8036613	0.1081	0.00136865	3.43	-1.0278	2.55e-01	HNRNPL	heterogeneous nuclear ribonucleoprotein L
8141180	0.1081	0.00137067	3.43	-1.029	2.62e-01	TECPR1	tectonin beta-propeller repeat containing 1
7942697	0.1081	0.00137084	3.43	-1.0291	3.53e-01	CAPN5	calpain 5
8039937	0.1081	0.00137454	3.43	-1.0314	5.01e-01	CPTP	ceramide-1-phosphate transfer protein
7950794	0.1081	0.00137525	-3.43	-1.0318	-3.51e-01		
8029507	0.1081	0.00138945	3.42	-1.0405	3.84e-01	NECTIN2	nectin cell adhesion molecule 2
8041900	0.1081	0.00139002	3.42	-1.0409	6.02e-01		
8067802	0.1081	0.00140123	3.42	-1.0477	2.76e-01	RGS19	regulator of G-protein signaling 19
8076137	0.1081	0.00140843	3.42	-1.052	4.43e-01	SUN2	Sad1 and UNC84 domain containing 2
8097116	0.1081	0.00140926	-3.42	-1.0525	-4.82e-01		
7949798	0.1081	0.00141305	3.42	-1.0547	2.82e-01	TMEM134	transmembrane protein 134
8117696	0.1081	0.00141495	-3.42	-1.0559	-4.65e-01		
8153021	0.1081	0.00141887	3.42	-1.0582	3.80e-01	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
7963826	0.1081	0.00142014	3.42	-1.059	3.69e-01	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A
8157700	0.1081	0.00142106	-3.42	-1.0595	-2.60e-01	RABGAP1	RAB GTPase activating protein 1
8045319	0.1081	0.00142228	3.42	-1.0602	3.45e-01		
8016018	0.1081	0.00142658	3.41	-1.0628	4.78e-01	SLC25A39	solute carrier family 25 member 39
8030982	0.1081	0.00142665	-3.41	-1.0628	-2.97e-01	ZNF761///ZNF525///ZNF320///ZNF813///ZNF845///ZNF765///ZNF468///ZNF83///ZNF701///ZNF28	zinc finger protein 761///zinc finger protein 525///zinc finger protein 320///zinc finger protein 813///zinc finger protein 845///zinc finger protein 765///zinc finger protein 468///zinc finger protein 83///zinc finger protein 701///zinc finger protein 28
8121130	0.1081	0.00142951	-3.41	-1.0645	-4.36e-01		
7981994	0.1081	0.00143159	3.41	-1.0658	2.66e-01	SNORD116-23	small nucleolar RNA, C/D box 116-23
8139165	0.1081	0.00143346	-3.41	-1.0669	-4.91e-01	VPS41	VPS41, HOPS complex subunit
7919854	0.1081	0.0014396	-3.41	-1.0705	-6.79e-01		
8014974	0.1081	0.00143993	-3.41	-1.0707	-1.77e-01	TOP2A	topoisomerase (DNA) II alpha
8102171	0.1081	0.00144381	-3.41	-1.0729	-4.14e-01	TBCK	TBC1 domain containing kinase
8090936	0.1081	0.00144429	3.41	-1.0732	4.05e-01		
7918533	0.1081	0.00144689	-3.41	-1.0747	-3.43e-01	TMIGD3///ADORA3///TMIGD3///ADORA3	transmembrane and immunoglobulin domain containing 3///adenosine A3 receptor///transmembrane and immunoglobulin domain containing 3///adenosine A3 receptor
8035825	0.1081	0.00144766	-3.41	-1.0752	-1.59e-01	ZNF676	zinc finger protein 676
8171203	0.1081	0.00144827	-3.41	-1.0755	-2.60e-01		
7992147	0.1081	0.00144997	3.41	-1.0765	4.73e-01	CACNA1H	calcium voltage-gated channel subunit alpha1 H
8159957	0.1081	0.00145356	-3.41	-1.0786	-4.13e-01		
7928489	0.1081	0.00145514	-3.41	-1.0795	-6.49e-01		
8043666	0.1081	0.00145749	3.41	-1.0809	4.14e-01	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
7919438	0.1081	0.00145972	-3.41	-1.0822	-2.99e-01	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
8030321	0.1087	0.00147238	3.40	-1.0895	2.59e-01	ALDH16A1	aldehyde dehydrogenase 16 family member A1
8161642	0.1089	0.00147931	-3.40	-1.0935	-5.61e-01		
7929288	0.1089	0.00148789	-3.40	-1.0983	-4.24e-01	EXOC6	exocyst complex component 6
8084694	0.1089	0.00148897	-3.40	-1.099	-3.59e-01	EIF4A2	eukaryotic translation initiation factor 4A2
7958174	0.1089	0.0014991	-3.40	-1.1047	-4.31e-01	TXNRD1	thioredoxin reductase 1
8074030	0.1089	0.00150471	3.40	-1.1078	2.37e-01	PPP6R2	protein phosphatase 6 regulatory subunit 2
8025741	0.1089	0.00150885	3.40	-1.1102	2.43e-01	DNM2	dynamin 2
8160682	0.1089	0.00151964	3.39	-1.1162	2.01e-01	NOL6	nucleolar protein 6
7897305	0.1089	0.00152214	3.39	-1.1176	2.10e-01	ZBTB48	zinc finger and BTB domain containing 48
7919271	0.1089	0.00153797	-3.39	-1.1263	-3.00e-01	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
8030374	0.1089	0.00154496	3.39	-1.1301	4.90e-01	FCGRT	Fc fragment of IgG receptor and transporter
8119765	0.1089	0.00155697	3.38	-1.1367	1.78e-01	TTBK1	tau tubulin kinase 1
7898209	0.1089	0.00157119	3.38	-1.1443	2.90e-01		
7913146	0.1089	0.00157642	3.38	-1.1471	4.02e-01	AKR7A3	aldo-keto reductase family 7 member A3
8009322	0.1089	0.00157978	3.38	-1.1489	2.93e-01		
7981512	0.1089	0.00158166	3.38	-1.1499	4.87e-01		
8106534	0.1089	0.001584	-3.38	-1.1512	-3.87e-01	PAPD4	poly(A) RNA polymerase D4, non-canonical
8116593	0.1089	0.00158507	3.38	-1.1518	3.22e-01		
8074522	0.1089	0.00159215	3.38	-1.1555	3.16e-01	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome
7948718	0.1089	0.001593	3.38	-1.156	3.27e-01	EML3	echinoderm microtubule associated protein like 3
7953321	0.1089	0.00161376	3.37	-1.1669	3.47e-01	LTBR	lymphotoxin beta receptor
8062480	0.1089	0.00161606	3.37	-1.1681	2.71e-01	SNORA60///SNHG11///SNORA60///SNHG11	small nucleolar RNA, H/ACA box 60///small nucleolar RNA host gene 11///small nucleolar RNA, H/ACA box 60///small nucleolar RNA host gene 11
7898483	0.1089	0.0016183	3.37	-1.1693	3.57e-01	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
8043932	0.1089	0.0016199	-3.37	-1.1701	-5.56e-01	RPL31	ribosomal protein L31
8036155	0.1089	0.00163017	3.37	-1.1754	3.66e-01	PRODH2	proline dehydrogenase 2
7949264	0.1089	0.00163163	3.37	-1.1762	2.92e-01	EHD1	EH domain containing 1
7989144	0.1089	0.00163186	-3.37	-1.1763	-3.45e-01		
7903457	0.1089	0.00163244	3.37	-1.1766	3.41e-01	PRMT6	protein arginine methyltransferase 6
8052845	0.1089	0.00163519	-3.37	-1.178	-4.52e-01	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
8031550	0.1089	0.00164539	3.36	-1.1833	4.23e-01	EPN1	epsin 1
7972053	0.1089	0.00164612	3.36	-1.1837	1.42e-01		
8095870	0.1089	0.00164961	-3.36	-1.1854	-2.84e-01	CCNG2	cyclin G2
8014871	0.1089	0.00164985	3.36	-1.1856	3.28e-01	PGAP3	post-GPI attachment to proteins 3
8009417	0.1089	0.00165138	-3.36	-1.1864	-4.12e-01	KPNA2	karyopherin subunit alpha 2
7912646	0.1089	0.0016524	3.36	-1.1869	2.69e-01	CASP9	caspase 9
7961275	0.1089	0.00165511	-3.36	-1.1883	-4.51e-01	TAS2R13	taste 2 receptor member 13
8028624	0.1089	0.00165656	3.36	-1.189	2.92e-01	SAMD4B	sterile alpha motif domain containing 4B
8076461	0.1089	0.00166375	3.36	-1.1927	9.07e-01		
7918825	0.1089	0.00166832	-3.36	-1.195	-4.62e-01	CSDE1	cold shock domain containing E1
8030978	0.1089	0.00168479	-3.36	-1.2033	-6.73e-01	ZNF845	zinc finger protein 845
7952436	0.1089	0.00169059	3.36	-1.2062	3.22e-01	ESAM	endothelial cell adhesion molecule
7940026	0.1089	0.00169212	3.35	-1.2069	1.93e-01		
8055234	0.1089	0.00169335	3.35	-1.2075	3.37e-01		
8125941	0.1089	0.00169435	-3.35	-1.208	-3.35e-01	SRPK1	SRSF protein kinase 1
8087485	0.1089	0.00169982	3.35	-1.2108	2.37e-01	UBA7	ubiquitin like modifier activating enzyme 7
7919351	0.1089	0.00170139	-3.35	-1.2115	-3.02e-01	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
